show_id,type,title,director,cast,country,rating,release_year,day_added,month_added,year_added,duration_value,duration_type,listed_in
s4698,MOVIE,THE MOTIVE,MANUEL MARTÍN CUENCA,"JAVIER GUTIÉRREZ, MARÍA LEÓN, ADELFA CALVO, ADRIANA PAZ, TENOCH HUERTA, RAFAEL TÉLLEZ, ANTONIO DE LA TORRE","SPAIN, MEXICO",TV-MA,2017,17.0,8.0,2018.0,114,MIN,"COMEDIES, DRAMAS, INTERNATIONAL MOVIES"
s4699,MOVIE,TO ALL THE BOYS I’VE LOVED BEFORE,SUSAN JOHNSON,"LANA CONDOR, NOAH CENTINEO, JANEL PARRISH, ANNA CATHCART, ANDREW BACHELOR, TREZZO MAHORO, MADALEINE ARTHUR, ISRAEL BROUSSARD, EMILIJA BARANAC, JOHN CORBETT",UNITED STATES,TV-14,2018,17.0,8.0,2018.0,100,MIN,"COMEDIES, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s4700,MOVIE,YOO BYUNG JAE: DISCOMFORT ZONE,Y. JOON CHUNG,YOO BYUNG JAE,SOUTH KOREA,TV-MA,2018,17.0,8.0,2018.0,54,MIN,STAND-UP COMEDY
s4701,MOVIE,BHAVESH JOSHI SUPERHERO,VIKRAMADITYA MOTWANE,"HARSHVARDHAN KAPOOR, PRIYANSHU PAINYULI, ASHISH VERMA, SHREIYA SABHARWAL, PRATAP PHAD, CHINMAYEE MANDLEKAR, NISHIKANT KAMAT, HRISHIKESH JOSHI",INDIA,TV-14,2018,16.0,8.0,2018.0,150,MIN,"DRAMAS, INTERNATIONAL MOVIES, SCI-FI & FANTASY"
s4702,MOVIE,FOR HERE OR TO GO?,RUCHA HUMNABADKAR,"ALI FAZAL, MELANIE CHANDRA, RAJIT KAPOOR, AMITOSH NAGPAL, OMI VAIDYA, SAMRAT CHAKRABARTI, KEITH STEVENSON","UNITED STATES, INDIA",TV-MA,2015,15.0,8.0,2018.0,105,MIN,"COMEDIES, DRAMAS, INDEPENDENT MOVIES"
s4703,TV SHOW,72 DANGEROUS ANIMALS: ASIA,N/S,BOB BRISBANE,AUSTRALIA,TV-14,2018,10.0,8.0,2018.0,1,SEASONS,"DOCUSERIES, INTERNATIONAL TV SHOWS, SCIENCE & NATURE TV"
s4704,TV SHOW,AFFLICTED,N/S,N/S,UNITED STATES,TV-MA,2018,10.0,8.0,2018.0,1,SEASONS,"DOCUSERIES, REALITY TV, SCIENCE & NATURE TV"
s4705,TV SHOW,ALL ABOUT THE WASHINGTONS,N/S,"JOSEPH SIMMONS, JUSTINE SIMMONS, KIANA LEDÉ, NATHAN ANDERSON, LEAH ROSE RANDALL, MACEO SMEDLEY, QUINCY FOUSE, DJ RUCKUS, ADAIN BRADLEY, TIM MEADOWS, DAYMOND JOHN, ERICK CHAVARRIA, CHRISTOPHER CLARKE, AUBREY CLELAND, ARSENIO HALL, STEPHEN SCHNEIDER, MAX GOUDSMIT, NOAH GERRY, JAMIE VANDYKE, ASHLEIGH HAIRSTON",UNITED STATES,TV-PG,2018,10.0,8.0,2018.0,1,SEASONS,TV COMEDIES
s4706,MOVIE,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,MIKE NEWELL,"LILY JAMES, MICHIEL HUISMAN, PENELOPE WILTON, TOM COURTENAY, JESSICA BROWN FINDLAY, KATHERINE PARKINSON, MATTHEW GOODE","UNITED KINGDOM, FRANCE, UNITED STATES",TV-PG,2018,10.0,8.0,2018.0,124,MIN,"DRAMAS, ROMANTIC MOVIES"
s4707,MOVIE,THE PACKAGE,JAKE SZYMANSKI,"DANIEL DOHENY, GERALDINE VISWANATHAN, LUKE SPENCER ROBERTS, EDUARDO FRANCO, SADIE CALVANO",UNITED STATES,TV-MA,2018,10.0,8.0,2018.0,95,MIN,COMEDIES
s4708,MOVIE,ZION,FLOYD RUSS,ZION CLARK,UNITED STATES,TV-PG,2018,10.0,8.0,2018.0,12,MIN,"DOCUMENTARIES, SPORTS MOVIES"
s4709,MOVIE,PERDIDA,ALEJANDRO MONTIEL,"LUISANA LOPILATO, AMAIA SALAMANCA, RAFAEL SPREGELBURD, NICOLÁS FURTADO, ORIANA SABATINI, PEDRO CASABLANC, ARANCHA MARTÍ, CARLOS ALCÁNTARA, MARÍA ONETTO, SARA SÁLAMO","ARGENTINA, SPAIN",TV-MA,2018,9.0,8.0,2018.0,104,MIN,"DRAMAS, INTERNATIONAL MOVIES, THRILLERS"
s4710,TV SHOW,THE ORIGINALS,N/S,"JOSEPH MORGAN, DANIEL GILLIES, PHOEBE TONKIN, CHARLES MICHAEL DAVIS, LEAH PIPES, DANIELLE CAMPBELL, CLAIRE HOLT, STEVEN KRUEGER",UNITED STATES,TV-14,2018,9.0,8.0,2018.0,5,SEASONS,"TV DRAMAS, TV HORROR, TV MYSTERIES"
s4711,TV SHOW,PRETTY MAN,N/S,"SIERRA LI, DYLAN XIONG, YU YI JIE, ZHAO YAO KE, TIEN HSIN",N/S,TV-14,2018,8.0,8.0,2018.0,1,SEASONS,"INTERNATIONAL TV SHOWS, ROMANTIC TV SHOWS, TV DRAMAS"
s4712,TV SHOW,ON CHILDREN,N/S,"CHUAN-CHEN YEH, CHUNG HSIN-LING, FRANCES WU, CHIUNG-HSUAN HSIEH, SU-YUN KO, IVY YIN, GINGLE WANG, HSIU-FU LIU, TZU-CHUAN LIU, YU-XUAN WANG",TAIWAN,TV-14,2018,5.0,8.0,2018.0,1,SEASONS,"INTERNATIONAL TV SHOWS, TV DRAMAS, TV MYSTERIES"
s4713,MOVIE,2 STATES,ABHISHEK VARMAN,"ALIA BHATT, ARJUN KAPOOR, RONIT ROY, AMRITA SINGH, REVATHY, ARU KRISHANSH VERMA",INDIA,TV-PG,2014,4.0,8.0,2018.0,143,MIN,"COMEDIES, DRAMAS, INTERNATIONAL MOVIES"
s4714,MOVIE,BAAGHI,SABIR KHAN,"TIGER SHROFF, SHRADDHA KAPOOR, SUDHEER BABU, PARAS ARORA, SUNIL GROVER, SOURAV CHAKRABORTY, SHAURYA BHARDAWAJ",INDIA,TV-14,2016,4.0,8.0,2018.0,127,MIN,"ACTION & ADVENTURE, INTERNATIONAL MOVIES"
s4715,MOVIE,BRIJ MOHAN AMAR RAHE,NIKHIL NAGESH BHAT,"ARJUN MATHUR, NIDHI SINGH, MANAV VIJ, SHEETAL THAKUR, SUNNY HINDUJA, YOGENDRA TIKKU, VIJAYANT KOHLI",INDIA,TV-MA,2018,4.0,8.0,2018.0,100,MIN,"COMEDIES, DRAMAS, INTERNATIONAL MOVIES"
s4716,MOVIE,FLAVORS OF YOUTH: INTERNATIONAL VERSION,"XIAOXING YI, YOSHITAKA TAKEUCHI, HAOLING LI","TAITO BAN, MARIYA ISE, MINAKO KOTOBUKI, HARUKA SHIRAISHI, HIROKI YASUMOTO, TAKEO OTSUKA, IKUMI HASEGAWA, TAKAYUKI NAKATSUKASA","CHINA, JAPAN",TV-PG,2018,4.0,8.0,2018.0,74,MIN,"ANIME FEATURES, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s4717,TV SHOW,COCAINE COAST,N/S,"JAVIER REY, TRISTÁN ULLOA, ANTONIO DURÁN 'MORRIS', CARLOS BLANCO, MANUEL LOURENZO, JANA PÉREZ, XOSÉ ANTONIO TOURIÑÁN, ISABEL NAVEIRA, EVA FERNÁNDEZ, JUAN PABLO SHUK",SPAIN,TV-MA,2018,3.0,8.0,2018.0,1,SEASONS,"CRIME TV SHOWS, INTERNATIONAL TV SHOWS, SPANISH-LANGUAGE TV SHOWS"
s4718,TV SHOW,DINOTRUX SUPERCHARGED,N/S,"ANDREW FRANCIS, RICHARD IAN COX, BRIAN DRUMMOND, MATT HILL, ASHLEIGH BALL, PAUL DOBSON",N/S,TV-Y7,2018,3.0,8.0,2018.0,3,SEASONS,KIDS' TV
s4719,MOVIE,LIKE FATHER,LAUREN MILLER ROGEN,"KRISTEN BELL, KELSEY GRAMMER, SETH ROGEN, PAUL W. DOWNS, ZACH APPELMAN, LEONARD OUZTS, BLAIRE BROOKS, ANTHONY LACIURA, MARY LOORAM, BRETT GELMAN",UNITED STATES,TV-MA,2018,3.0,8.0,2018.0,104,MIN,"COMEDIES, DRAMAS"
s4720,MOVIE,7 KHOON MAAF,VISHAL BHARDWAJ,"PRIYANKA CHOPRA, NEIL NITIN MUKESH, JOHN ABRAHAM, IRRFAN KHAN, ALEKSANDR DYACHENKO, ANNU KAPOOR, NASEERUDDIN SHAH, VIVAAN SHAH, USHA UTHUP, KONKONA SEN SHARMA",INDIA,TV-MA,2011,2.0,8.0,2018.0,148,MIN,"DRAMAS, INTERNATIONAL MOVIES, THRILLERS"
s4721,MOVIE,CHILLAR PARTY,"VIKAS BAHL, NITESH TIWARI","IRFAN KHAN, RAJU, SANATH MENON, ROHAN GROVER, NAMAN JAIN, AARAV KHANNA, VISHESH TIWARI, CHINMAI CHANDRANSHUH, VEDANT DESAI, SHRIYA SHARMA, DIVJI HANDA",INDIA,TV-PG,2011,2.0,8.0,2018.0,127,MIN,"CHILDREN & FAMILY MOVIES, COMEDIES, DRAMAS"
s4722,MOVIE,FASHION,MADHUR BHANDARKAR,"PRIYANKA CHOPRA, KANGANA RANAUT, MUGDHA GODSE, ARBAAZ KHAN, ARJAN BAJWA, RAJ BABBAR, KIRAN JUNEJA, SAMIR SONI",INDIA,TV-MA,2008,2.0,8.0,2018.0,158,MIN,"DRAMAS, INTERNATIONAL MOVIES"
s4723,MOVIE,FITOOR,ABHISHEK KAPOOR,"ADITYA ROY KAPOOR, KATRINA KAIF, TABU, RAHUL BHATT, LARA DUTTA, AKSHAY OBEROI, ADITI RAO HYDARI, AJAY DEVGN",INDIA,TV-14,2016,2.0,8.0,2018.0,124,MIN,"DRAMAS, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s4724,MOVIE,FIZA,KHALID MOHAMED,"KARISMA KAPOOR, JAYA BHADURI, HRITHIK ROSHAN, NEHA, ASHA SACHDEV, BIKRAM SALUJA, ISHA KOPPIKAR, JOHNY LEVER, SUSHMITA SEN, MANOJ BAJPAYEE",INDIA,TV-14,2000,2.0,8.0,2018.0,163,MIN,"DRAMAS, INTERNATIONAL MOVIES, MUSIC & MUSICALS"
s4725,MOVIE,GUZAARISH,SANJAY LEELA BHANSALI,"HRITHIK ROSHAN, AISHWARYA RAI BACHCHAN, SHERNAZ PATEL, ADITYA ROY KAPOOR, NAFISA ALI, MONIKANGANA DUTTA, SUHEL SETH, RAJIT KAPOOR, ASH CHANDLER, VIJAY CRISHNA",INDIA,TV-14,2010,2.0,8.0,2018.0,121,MIN,"DRAMAS, INTERNATIONAL MOVIES"
s4726,MOVIE,HAIDER,VISHAL BHARDWAJ,"SHAHID KAPOOR, TABU, SHRADDHA KAPOOR, KAY KAY MENON, IRRFAN KHAN, NARENDRA JHA",INDIA,TV-MA,2014,2.0,8.0,2018.0,154,MIN,"DRAMAS, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s4727,MOVIE,HIGHWAY,IMTIAZ ALI,"RANDEEP HOODA, ALIA BHATT, DURGESH KUMAR, PRADEEP NAGAR",INDIA,TV-14,2014,2.0,8.0,2018.0,127,MIN,"ACTION & ADVENTURE, DRAMAS, INTERNATIONAL MOVIES"
s4728,MOVIE,I HATE LUV STORYS,PUNIT MALHOTRA,"IMRAN KHAN, SONAM KAPOOR, SAMMIR DATTANI, SAMIR SONI, KAVIN DAVE, BRUNA ABDULLAH",INDIA,TV-14,2010,2.0,8.0,2018.0,128,MIN,"COMEDIES, INTERNATIONAL MOVIES, MUSIC & MUSICALS"
s4729,MOVIE,JOKER,SHIRISH KUNDER,"AKSHAY KUMAR, SONAKSHI SINHA, SHREYAS TALPADE, MINISSHA LAMBA, PITOBASH, DARSHAN JARIWALA, ALEXX O'NELL, ASRANI, SANJAY MISHRA, VRIJESH HIRJEE",INDIA,TV-PG,2012,2.0,8.0,2018.0,98,MIN,"COMEDIES, INTERNATIONAL MOVIES, MUSIC & MUSICALS"
s4730,MOVIE,MAIN AURR MRS. KHANNA,PREM SONI,"SALMAN KHAN, KAREENA KAPOOR, SOHAIL KHAN, PREITY ZINTA, BAPPI LAHIRI, YASH TONK, NAUHEED CYRUSI, MAHEK CHAHAL",INDIA,TV-14,2009,2.0,8.0,2018.0,109,MIN,"INTERNATIONAL MOVIES, MUSIC & MUSICALS, ROMANTIC MOVIES"
s4731,MOVIE,MOHENJO DARO,ASHUTOSH GOWARIKER,"HRITHIK ROSHAN, SONAKSHI SINHA, POOJA HEGDE, KABIR BEDI, ARUNODAY SINGH, KISHORI SHAHANE, NARENDRA JHA, NITISH BHARADWAJ",INDIA,TV-14,2016,2.0,8.0,2018.0,168,MIN,"ACTION & ADVENTURE, DRAMAS, INTERNATIONAL MOVIES"
s4732,MOVIE,RAAJNEETI,PRAKASH JHA,"AJAY DEVGN, NANA PATEKAR, RANBIR KAPOOR, KATRINA KAIF, ARJUN RAMPAL, MANOJ BAJPAYEE, SARAH THOMPSON, NASEERUDDIN SHAH",INDIA,TV-14,2010,2.0,8.0,2018.0,162,MIN,"DRAMAS, INTERNATIONAL MOVIES, THRILLERS"
s4733,MOVIE,RANG DE BASANTI,RAKEYSH OMPRAKASH MEHRA,"AAMIR KHAN, SIDDHARTH, ATUL KULKARNI, SHARMAN JOSHI, KUNAL KAPOOR, ALICE PATTEN, SOHA ALI KHAN, WAHEEDA REHMAN, KIRON KHER, OM PURI, ANUPAM KHER, MADHAVAN",INDIA,TV-14,2006,2.0,8.0,2018.0,159,MIN,"DRAMAS, INTERNATIONAL MOVIES"
s4734,MOVIE,ROWDY RATHORE,PRABHU DEVA,"AKSHAY KUMAR, SONAKSHI SINHA, NASSER, YASHPAL SHARMA, PARESH GANATRA, GURDIP KOHLI, MUSHTAQ KHAN, AMIT KUMAR TIWARI",INDIA,TV-14,2012,2.0,8.0,2018.0,137,MIN,"ACTION & ADVENTURE, COMEDIES, INTERNATIONAL MOVIES"
s4735,MOVIE,TAMASHA,IMTIAZ ALI,"RANBIR KAPOOR, DEEPIKA PADUKONE, PIYUSH MISHRA, JAVED SHEIKH, NIKHIL BHAGAT, FARAAZ SERVAIA",INDIA,TV-14,2015,2.0,8.0,2018.0,133,MIN,"DRAMAS, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s4736,MOVIE,TERE NAAL LOVE HO GAYA,MANDEEP KUMAR,"RITEISH DESHMUKH, GENELIA D'SOUZA, TINNU ANAND, OM PURI, SMITA JAYKAR, CHITRASHI RAWAT, NAVIN PRABHAKAR, KARTAR CHEEMA",INDIA,TV-14,2012,2.0,8.0,2018.0,127,MIN,"COMEDIES, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s4737,MOVIE,THANK YOU,ANEES BAZMEE,"AKSHAY KUMAR, BOBBY DEOL, SONAM KAPOOR, IRRFAN KHAN, SUNIL SHETTY, RIMI SEN, CELINA JAITLY",INDIA,TV-14,2011,2.0,8.0,2018.0,131,MIN,"COMEDIES, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s4738,MOVIE,THE BLUE UMBRELLA,VISHAL BHARDWAJ,"PANKAJ KAPUR, SHREYA SHARMA, DOLLY AHLUWALIA, DEEPAK DOBRIYAL, RAHUL KUMAR, PARAMJIT SINGH KAKRAN, PIU DUTT, SAMRAT MUKHERJEE",INDIA,TV-PG,2005,2.0,8.0,2018.0,90,MIN,"CHILDREN & FAMILY MOVIES, DRAMAS, INDEPENDENT MOVIES"
s4739,TV SHOW,BECOMING CHAMPIONS,N/S,N/S,MEXICO,TV-G,2018,1.0,8.0,2018.0,1,SEASONS,"DOCUSERIES, INTERNATIONAL TV SHOWS"
s4740,MOVIE,BEING NAPOLEON,"JESSE HANDSHER, OLIVIER ROLAND","MARK SCHNEIDER, FRANK SAMSON",UNITED STATES,TV-MA,2018,1.0,8.0,2018.0,88,MIN,DOCUMENTARIES
s4741,MOVIE,INVISIBLE,PABLO GIORGELLI,"MORA ARENILLAS, MARA BESTELLI, DIEGO CREMONESI","ARGENTINA, FRANCE",TV-MA,2017,1.0,8.0,2018.0,87,MIN,"DRAMAS, INDEPENDENT MOVIES, INTERNATIONAL MOVIES"
s4742,TV SHOW,SWITCHED,N/S,"DAIKI SHIGEOKA, TOMOHIRO KAMIYAMA, KAYA KIYOHARA, MIU TOMITA, REIKA KIRISHIMA, SHINJI ROKKAKU, MIU SUZUKI, RIKO HISADA, MEGUMI SEKI, SHOKO NAKAJIMA",JAPAN,TV-MA,2018,1.0,8.0,2018.0,1,SEASONS,"INTERNATIONAL TV SHOWS, TV DRAMAS, TV MYSTERIES"
s4743,TV SHOW,THE COULD’VE-GONE-ALL-THE-WAY COMMITTEE,N/S,"JIRO SATO, MAI SHIRAISHI, TAKAYUKI YAMADA, SHOTARO MAMIYA, TAMOTSU KANSHUJI, YUKA OGURA, KENTA HAMANO, YUKA KURAMOCHI, YUKI MORINAGA, RENA TAKEDA, MUNENORI NAGANO, SHIORI ENATSU, TORU TEZUKA, YOSUKE SUGINO, MAIKA YAMAMOTO, AKIYOSHI NAKAO, AOI MORIKAWA, MASATO YANO, MARI YAMACHI, MEGUMI, MAYUKO FUKUDA, YUTA KOSEKI",JAPAN,TV-14,2018,1.0,8.0,2018.0,1,SEASONS,"INTERNATIONAL TV SHOWS, ROMANTIC TV SHOWS, TV DRAMAS"
s4744,TV SHOW,A VERY SECRET SERVICE,N/S,"HUGO BECKER, WILFRED BENAÏCHE, CHRISTOPHE KOUROTCHKINE, KARIM BARRAS, BRUNO PAVIOT, JEAN-ÉDOUARD BODZIAK, MATHILDE WARNIER, JOSÉPHINE DE LA BAUME, MARIE-JULIE BAUP, ANTOINE GOUY, JULIE FARENC",FRANCE,TV-MA,2018,30.0,7.0,2018.0,2,SEASONS,"INTERNATIONAL TV SHOWS, TV COMEDIES"
s4745,TV SHOW,SWORDGAI THE ANIMATION,N/S,"YUTO UEMURA, YUUKA AISAKA, NOBUNAGA SHIMAZAKI, YUUICHIROU UMEHARA, TOSHIHIKO SEKI, JOUJI NAKATA, RINA SATOU, TOMOKAZU SUGITA, HIRO SHIMONO, AYANE SAKURA, URARA TAKANO, KOHEI MURAKAMI, MAAYA UCHIDA, TAKAYA KURODA, MICHIKO NEYA, TAKAYA HASHI",JAPAN,TV-MA,2018,30.0,7.0,2018.0,2,SEASONS,"ANIME SERIES, INTERNATIONAL TV SHOWS"
s4746,MOVIE,DA KATH & KIM CODE,TED EMERY,"JANE TURNER, GINA RILEY, GLENN ROBBINS, PETER ROWSTHORN, MAGDA SZUBANSKI",AUSTRALIA,TV-PG,2005,28.0,7.0,2018.0,82,MIN,MOVIES
s4747,MOVIE,KATH & KIMDERELLA,TED EMERY,"JANE TURNER, GINA RILEY, MAGDA SZUBANSKI, GLENN ROBBINS, PETER ROWSTHORN, ROB SITCH, RICHARD E. GRANT, BARRY HUMPHRIES, ERIN MULLALLY, JESSICA DE GOUW",AUSTRALIA,TV-14,2012,28.0,7.0,2018.0,86,MIN,COMEDIES
s4748,TV SHOW,KATH AND KIM,N/S,"JANE TURNER, GINA RILEY, GLENN ROBBINS, PETER ROWSTHORN, MAGDA SZUBANSKI",AUSTRALIA,TV-MA,2007,28.0,7.0,2018.0,6,SEASONS,TV COMEDIES
s4749,MOVIE,THE MANSION,TONY DATIS,"NATHALIE ODZIEREJKO, MARC JAROUSSEAU, LUDOVIK DAY, YVICK LETEXIER, JÉRÔME NIEL, VINCENT TIREL, VANESSA GUIDE, DELPHINE BARIL, BAPTISTE LORBER, LILA LACOMBE","FRANCE, BELGIUM",TV-MA,2017,28.0,7.0,2018.0,100,MIN,"COMEDIES, HORROR MOVIES, INTERNATIONAL MOVIES"
s4750,MOVIE,COCO Y RAULITO: CARRUSEL DE TERNURA,"RAÚL CAMPOS, JAN SUTER","COCO CELIS, RAÚL MENESES",MEXICO,TV-MA,2018,27.0,7.0,2018.0,57,MIN,STAND-UP COMEDY
s4751,TV SHOW,EL CHAPO,N/S,"MARCO DE LA O, HUMBERTO BUSTO, ALEJANDRO AGUILAR, RODRIGO ABED, LUIS FERNANDO PEÑA, JUAN CARLOS OLIVAS, ROLF PETERSEN, CARLOS HERNAN ROMO, HÉCTOR HOLTEN, DIEGO VÁSQUEZ, TETÉ ESPINOZA, LUIS RÁBAGO, DOLORES HEREDIA, CRISTINA MICHAUS, VALENTINA ACOSTA, JULIETTE PARDAU, ABRIL SCHREIBER","MEXICO, UNITED STATES",TV-MA,2018,27.0,7.0,2018.0,3,SEASONS,"CRIME TV SHOWS, SPANISH-LANGUAGE TV SHOWS, TV ACTION & ADVENTURE"
s4752,MOVIE,EXTINCTION,BEN YOUNG,"MICHAEL PEÑA, LIZZY CAPLAN, ISRAEL BROUSSARD, MIKE COLTER, EMMA BOOTH, LEX SHRAPNEL, ERICA TREMBLAY, LILLY ASPELL",UNITED STATES,TV-MA,2018,27.0,7.0,2018.0,95,MIN,"ACTION & ADVENTURE, DRAMAS, SCI-FI & FANTASY"
s4753,TV SHOW,SMOKING,N/S,"RYO ISHIBASHI, NOBUAKI KANEKO, TOMOMI MARUYAMA, KAITO YOSHIMURA",JAPAN,TV-MA,2018,27.0,7.0,2018.0,1,SEASONS,"CRIME TV SHOWS, INTERNATIONAL TV SHOWS, TV ACTION & ADVENTURE"
s4754,MOVIE,THE BLEEDING EDGE,KIRBY DICK,N/S,"AUSTRALIA, UNITED STATES",TV-14,2018,27.0,7.0,2018.0,101,MIN,DOCUMENTARIES
s4755,TV SHOW,WELCOME TO THE FAMILY,N/S,"MELANI OLIVARES, IVAN MASSAGUÉ, YOLANDA RAMOS, NAO ALBET, GEORGINA AMORÓS, LEÏTI SÈNE, NONNA CARDONER",SPAIN,TV-MA,2018,27.0,7.0,2018.0,1,SEASONS,"INTERNATIONAL TV SHOWS, TV COMEDIES, TV DRAMAS"
s4756,MOVIE,PARMANU: THE STORY OF POKHRAN,ABHISHEK SHARMA,"JOHN ABRAHAM, BOMAN IRANI, DIANA PENTY, ANUJA SATHE, YOGENDRA TIKKU, ADITYA HITKARI, VIKAS KUMAR, AJAY SHANKAR, DARSHAN PANDYA, MARK BENINGTON",INDIA,TV-PG,2018,25.0,7.0,2018.0,124,MIN,"DRAMAS, INTERNATIONAL MOVIES"
s4757,MOVIE,ILIZA SHLESINGER: ELDER MILLENNIAL,STEVE PALEY,ILIZA SHLESINGER,UNITED STATES,TV-MA,2018,24.0,7.0,2018.0,72,MIN,STAND-UP COMEDY
s4758,MOVIE,THE WARNING,DANIEL CALPARSORO,"RAÚL ARÉVALO, AURA GARRIDO, HUGO ARBUES, BELÉN CUESTA, ANTONIO DECHENT, AITOR LUNA, SERGIO MUR",SPAIN,TV-MA,2018,24.0,7.0,2018.0,93,MIN,"INTERNATIONAL MOVIES, THRILLERS"
s4759,TV SHOW,AMAZING INTERIORS,N/S,N/S,UNITED KINGDOM,TV-PG,2018,20.0,7.0,2018.0,1,SEASONS,"BRITISH TV SHOWS, INTERNATIONAL TV SHOWS, REALITY TV"
s4760,TV SHOW,DARK TOURIST,N/S,N/S,NEW ZEALAND,TV-MA,2018,20.0,7.0,2018.0,1,SEASONS,"DOCUSERIES, INTERNATIONAL TV SHOWS"
s4761,MOVIE,DUCK DUCK GOOSE,CHRIS JENKINS,"JIM GAFFIGAN, ZENDAYA, LANCE LIM, GREG PROOPS, REGGIE WATTS, CARL REINER, JENNIFER GREY, STEPHEN FRY, DIEDRICH BADER, NATASHA LEGGERO, CRAIG FERGUSON, RICK OVERTON","CHINA, UNITED STATES, UNITED KINGDOM",PG,2018,20.0,7.0,2018.0,92,MIN,"CHILDREN & FAMILY MOVIES, COMEDIES"
s4762,MOVIE,FATHER OF THE YEAR,N/S,"DAVID SPADE, NAT FAXON, JOEY BRAGG, MATT SHIVELY, BRIDGIT MENDLER, JACKIE SANDLER, MARY GILLIS",UNITED STATES,TV-MA,2018,20.0,7.0,2018.0,95,MIN,COMEDIES
s4763,TV SHOW,HOME: ADVENTURES WITH TIP & OH,N/S,"RACHEL CROW, MARK WHITTEN, ANA ORTIZ, RON FUNCHES, MATT JONES, NOLAN NORTH",UNITED STATES,TV-Y7,2018,20.0,7.0,2018.0,4,SEASONS,"KIDS' TV, TV COMEDIES"
s4764,TV SHOW,JIMMY: THE TRUE STORY OF A TRUE IDIOT,N/S,"AKIYOSHI NAKAO, TETSUJI TAMAYAMA, HIROYUKI ONOUE, SHINJI ROKKAKU, IKUJI NAKAMURA, YASUHI NAKAMURA, MARI HAMADA",JAPAN,TV-MA,2018,20.0,7.0,2018.0,1,SEASONS,"INTERNATIONAL TV SHOWS, TV COMEDIES, TV DRAMAS"
s4765,TV SHOW,LUNA PETUNIA: RETURN TO AMAZIA,N/S,"CIARA ALEXYS, KATIE GRIFFIN, CORY DORAN, JONAH WEINBERG, STEPHANIE LYNN ROBINSON, STEPHANIE ANNE MILLS, ROBERT TINKLER","CANADA, UNITED STATES",TV-Y,2018,20.0,7.0,2018.0,2,SEASONS,KIDS' TV
s4766,MOVIE,NOTHING TO LOSE,ALEXANDRE AVANCINI,"PETRÔNIO GONTIJO, DAY MESQUITA, BETH GOULART, DALTON VIGH, EDUARDO GALVÃO, ANDRÉ GONÇALVES, MARCELLO AIROLDI",BRAZIL,PG,2018,20.0,7.0,2018.0,133,MIN,"DRAMAS, FAITH & SPIRITUALITY, INTERNATIONAL MOVIES"
s4767,MOVIE,EL CLUB DE LOS BUENOS INFIELES,N/S,"RAÚL FERNÁNDEZ, FELE MARTÍNEZ, JUANMA CIFUENTES, HOVIK KEUCHKERIAN, ALBERT RIBALTA, JORDI VILCHES, ADRIÁN LASTRA, RAQUEL SALVADOR, MARTA BRUCART, BETSY TURNEZ",SPAIN,TV-MA,2018,19.0,7.0,2018.0,85,MIN,"COMEDIES, INTERNATIONAL MOVIES"
s4768,TV SHOW,CAMARÓN REVOLUTION,N/S,"CAMARÓN DE LA ISLA, JUAN DIEGO",N/S,TV-14,2018,18.0,7.0,2018.0,1,SEASONS,"DOCUSERIES, INTERNATIONAL TV SHOWS, SPANISH-LANGUAGE TV SHOWS"
s4769,MOVIE,CAMARÓN: THE FILM,ALEXIS MORANTE,JUAN DIEGO,SPAIN,TV-14,2018,18.0,7.0,2018.0,105,MIN,"DOCUMENTARIES, INTERNATIONAL MOVIES, MUSIC & MUSICALS"
s4770,MOVIE,GODZILLA CITY ON THE EDGE OF BATTLE,"KOBUN SHIZUNO, HIROYUKI SESHITA","MAMORU MIYANO, TAKAHIRO SAKURAI, KANA HANAZAWA, TOMOKAZU SUGITA, YUKI KAJI, JUNICHI SUWABE, REINA UEDA, ARI OZAWA, DAISUKE ONO, KENTA MIYAKE, KENYU HORIUCHI, KAZUYA NAKAI, KAZUHIRO YAMAJI",JAPAN,TV-14,2018,18.0,7.0,2018.0,101,MIN,"ACTION & ADVENTURE, ANIME FEATURES, INTERNATIONAL MOVIES"
s4771,MOVIE,GOING FOR GOLD,CLAY GLEN,"KELLI BERGLUND, EMILY MORRIS, TERRY ROGERS, JESS KUSS, JO STONE, ELYSIA MARKOU, DAISY ANDERSON, RUTH NATALIE FALLON, HENRY TURCZYNOWICZ, MARTHA LOTT",AUSTRALIA,TV-G,2018,15.0,7.0,2018.0,88,MIN,"CHILDREN & FAMILY MOVIES, DRAMAS, INTERNATIONAL MOVIES"
s4772,TV SHOW,THE JOEL MCHALE SHOW WITH JOEL MCHALE,N/S,JOEL MCHALE,UNITED STATES,TV-MA,2018,15.0,7.0,2018.0,2,SEASONS,"STAND-UP COMEDY & TALK SHOWS, TV COMEDIES"
